Filename,Mean,Standard Deviation,Variance,Skew,Kurtosis
 KIC  3936357 SECTOR 14.csv,2245.1693146873645,340.1626763389565,115710.64637408167,-0.43900779805921286,-1.2414690939761126
 KIC  7375612 SECTOR 14.csv,2685.0780515360398,21.209074328346404,449.82483386532243,-0.02790341008469899,-0.5788811956481297
 KIC  6803335 SECTOR 55.csv,2762.203271173604,49.833607367778754,2483.3884232859327,-0.0001938048698447961,-1.2741526981480482
 KIC  2694741 SECTOR 53.csv,3121.454239982664,123.4480518438476,15239.421504041284,-0.04129131391639379,-1.2858285146094424
 KIC  4150611 SECTOR 40.csv,138543.57224414867,1313.490368044586,1725256.9469459017,-5.455182249321201,32.58111203718852
 KIC  11560447 SECTOR 41.csv,11409.339054759306,621.2411368447123,385940.55010811053,-1.5875939516397852,2.3975858936810277
 KIC  9394601 SECTOR 41.csv,2401.9013710129902,78.41242170670581,6148.507877910269,-2.154246527359015,3.6106648083931714
 KIC  7777443 SECTOR 14.csv,2726.495702371906,284.5475093190047,80967.28505964906,-1.625548498601083,1.789580799911736
 KIC  7177892 SECTOR 41.csv,5817.076996708875,54.65849385845849,2987.5509508751447,-2.09741750743189,6.240386568055241
 KIC  8685306 SECTOR 40.csv,5079.077261256438,37.77453202673445,1426.9152698387866,-0.34053894674432184,-0.4373941480261081
 KIC  10735519 SECTOR 15.csv,5513.162214428982,28.76393681882511,827.3640613173627,0.7526429387465581,0.36531990454690355
 KIC  6447430 SECTOR 14.csv,4834.512748729918,27.120831377658295,735.5394946153747,-0.10625747744516326,-0.7411869542582226
 KIC  8587792 SECTOR 41.csv,3617.068268551468,383.1323514987166,146790.39876493614,-0.42759912105928116,-1.233223390170874
 KIC  7816201 SECTOR 41.csv,3667.438185039843,189.39872650575833,35871.87760200304,-0.10689722117140393,-1.4307063781793883
 KIC  7671594 SECTOR 53.csv,188.91345732909562,4.581942886361011,20.994200613874273,-0.32050652579299743,2.698117084391852
 KIC  12216817 SECTOR 15.csv,10455.558514338838,158.92498120577451,25257.149651255782,0.08519479270804785,-0.8459966391727112
 KIC  9108579 SECTOR 15.csv,4986.766627071948,48.546194273197486,2356.7329784110325,-0.5650780545247407,-0.43572367371320464
 KIC  10155563 SECTOR 54.csv,3545.9829931444856,60.800302479768604,3696.6767816313563,0.030960444210203362,-0.8945785304371197
 KIC  3221207 SECTOR 54.csv,3041.916792390636,315.9089790412569,99798.48303888929,-0.29939573172636824,-1.3787514622186074
 KIC  3558822 SECTOR 41.csv,3297.3836606866066,42.93479130342203,1843.396304268404,0.062642942696264,-0.1590048309336085
 KIC  7284688 SECTOR 54.csv,5086.418081662757,103.12042043838568,10633.82111138943,-0.45622357711356126,-0.13044744470548286
 KIC  7385478 SECTOR 15.csv,5434.31258536819,203.94998701189562,41595.59720215239,-2.4414594747760217,6.1180556047371155
 KIC  9220600 SECTOR 41.csv,2217.753620587272,29.15572366248756,850.056222283337,-1.1773166119061842,1.6277141330322142
 KIC  2694741 SECTOR 14.csv,2720.8222276131637,117.09024031291897,13710.124376537113,-0.03437021939936402,-1.244923178592769
 KIC  4945588 SECTOR 55.csv,6807.669146149772,90.47787072416658,8186.245090779,0.05624311776138325,-1.4014302409213677
